x,y,drone_id
5.312705290400386,8.12191078865671,0
3.5938893191172157,10.38322278186664,1
6.058047832044246,11.500651268265013,2
4.888482449011386,9.302902310129706,3
6.662588366952084,8.772833320212463,4
3.7360252572704766,8.899498290759102,5
4.510626501580932,11.693164367108077,6
7.108960823260252,10.438887540093186,7
4.965577164583713,10.568876448618266,8
6.026914885172747,9.880351288660489,9
