Tempo_s,Drone_ID,Pos_N_Metros,Pos_E_Metros,Distancia_Percorrida_Acumulada_m,Distancia_Minima_Obstaculo_Instante_m
8.106231689453125e-06,0,-0.006419169229499033,-0.1535318248046646,0.0,20.007008272006622
8.106231689453125e-06,1,1.983970016665837,-0.11589778855189706,0.0,18.016402766861834
8.106231689453125e-06,2,3.974359203975819,-0.10084417407472945,0.0,16.025958082768074
8.106231689453125e-06,3,5.964748391285801,-0.13095140314876177,0.0,14.035862495404444
8.106231689453125e-06,4,-0.01753866236231527,-2.0879212805123624,0.0,20.126133989735496
8.106231689453125e-06,5,1.9950895097986532,-2.140608931002903,0.0,18.131712780530467
8.106231689453125e-06,6,3.9965981895341285,-2.1255553165257357,0.0,16.143941740195704
8.106231689453125e-06,7,5.975867883711294,-2.155662545480071,0.0,14.188839368500368
0.34908008575439453,0,-0.006419169229499033,-0.16105863186370273,0.007526807059038132,20.00706744772485
0.34908008575439453,1,1.9950895097986532,-0.11589778855189706,0.011119493132816238,18.005283503948327
0.34908008575439453,2,3.963239711550326,-0.10084417407472945,0.01111949242549315,16.03707735519915
0.34908008575439453,3,5.964748391285801,-0.1384782102077999,0.007526807059038132,14.035934736761098
0.34908008575439453,4,-0.01753866236231527,-2.0954480876910977,0.0075268071787353286,20.126916226470918
0.34908008575439453,5,2.0062090022241463,-2.1481357381816384,0.013427432297593654,18.121561787585872
0.34908008575439453,6,3.9965981895341285,-2.1330821238241677,0.0075268072984320256,16.14493446422749
0.34908008575439453,7,5.975867883711294,-2.155662545480071,0.0,14.188839368500368
0.697274923324585,0,0.015819816328810354,-0.17611224646056745,0.03438167237416552,19.98495617049959
0.697274923324585,1,2.0062090022241463,-0.1234245957306323,0.024546925430409844,17.994214295224747
0.697274923324585,2,3.974359203975819,-0.1234245957306323,0.036289286901391556,16.02611607826506
0.697274923324585,3,5.964748391285801,-0.16105863186370273,0.030107228714940953,14.0361756758318
0.697274923324585,4,-0.006419169229499033,-2.1180285093470004,0.03269660196711424,20.118221908044465
0.697274923324585,5,2.0173284953569626,-2.163189352658806,0.032142518093762035,18.11231245919077
0.697274923324585,6,4.007717682666945,-2.1481357381816384,0.026241892998321144,16.135909669644803
0.697274923324585,7,5.998106869269604,-2.163189352658806,0.023478187855295714,14.168006190704869
1.0268161296844482,0,0.06029778673810604,-0.21374628247394079,0.09264495857041491,19.940847821164294
1.0268161296844482,1,2.050686974048088,-0.14600501738653515,0.07442843923792908,17.949906840112263
1.0268161296844482,2,4.018837174385115,-0.14600501738653515,0.08617079944750977,15.981829767705484
1.0268161296844482,3,6.020345854827913,-0.19116586069834082,0.09333319790812714,13.980961140240812
1.0268161296844482,4,0.06029778673810604,-2.1481357381816384,0.10589221277599138,20.055079443951712
1.0268161296844482,5,2.0618064657662583,-2.170716159837541,0.0772528570199554,18.06905630956429
1.0268161296844482,6,4.063315145501734,-2.155662545480071,0.08234653364215258,16.081815978352076
1.0268161296844482,7,6.053704332104393,-2.163189352658806,0.07907565069008454,14.113063134267495
1.407041072845459,0,0.1714927131150068,-0.2513803186070112,0.21003589658366034,19.830100687859208
1.407041072845459,1,2.161881900424989,-0.17611224646056745,0.18962721047478143,17.838987439250555
1.407041072845459,2,4.141151594602155,-0.17611224646056745,0.21213612259458434,15.859826237028676
1.407041072845459,3,6.131540781204814,-0.21374628247394079,0.20679767296322255,13.870106292911263
1.407041072845459,4,0.16037321998219056,-2.170716159837541,0.20848347839421824,19.95802593988142
1.407041072845459,5,2.173001392850482,-2.1782429671359735,0.18870223852283138,17.959583006383756
1.407041072845459,6,4.174510071878634,-2.163189352658806,0.19379591443123656,15.972649111544623
1.407041072845459,7,6.153779766763123,-2.1481357381816384,0.180276954688408,14.011862898877917
1.7491028308868408,0,0.32716561060852634,-0.3115947763959845,0.37694854421962554,19.675301883760287
1.7491028308868408,1,2.3175547979185085,-0.20621947529520554,0.34818475915074043,17.68364766660447
1.7491028308868408,2,4.296824491388351,-0.20621947529520554,0.3706936705760886,15.70452952260117
1.7491028308868408,3,6.309452664256643,-0.24385351142827597,0.3872390301027553,13.692718900469163
1.7491028308868408,4,0.32716561060852634,-2.193296581493444,0.37679740239638315,19.794720579154802
1.7491028308868408,5,2.3286742896366786,-2.185769774314709,0.34455699019922925,17.80599174064886
1.7491028308868408,6,4.34130246250497,-2.170716159837541,0.36075804905209613,15.808441327889753
1.7491028308868408,7,6.298333171123827,-2.140608931002903,0.3250261845259959,13.867872240722983
2.0667686462402344,0,0.44948002941092025,-0.3567556197077902,0.5073338149199653,19.553774717240543
2.0667686462402344,1,2.4509887098537186,-0.24385351142827597,0.4868243261220732,17.550705450115604
2.0667686462402344,2,4.4302584033235615,-0.2363267041298436,0.5074820256449126,15.571535046306817
2.0667686462402344,3,6.454006067910023,-0.2664339330841788,0.5335454276044894,13.548613901389219
2.0667686462402344,4,0.44948002941092025,-2.208350195970612,0.5000346871595367,19.67484794625986
2.0667686462402344,5,2.4621082015718887,-2.193296581493444,0.47820302149323846,17.67450702644243
2.0667686462402344,6,4.48585586615835,-2.170716159837541,0.5053114527054763,15.665269766339588
2.0667686462402344,7,6.442886576191853,-2.1330821238241677,0.46977541506995,13.723897541623417
2.4845569133758545,0,0.5717944489206372,-0.4019164630195959,0.6377190862838449,19.432362382845714
2.4845569133758545,1,2.5733031286561125,-0.2814875474416493,0.6147975175084854,17.42897010970733
2.4845569133758545,2,4.5525728235406016,-0.2589071257857465,0.6318632655293464,15.449596734924802
2.4845569133758545,3,6.5985594729780495,-0.28901435474008164,0.67985182650392,13.404556594552174
2.4845569133758545,4,0.5606749564951441,-2.215877003149347,0.6114840686543288,19.5652106822319
2.4845569133758545,5,2.584422621788929,-2.2008233887918762,0.600748809756803,17.5540866753332
2.4845569133758545,6,4.60817028637539,-2.170716159837541,0.6276258729225164,15.544144575363331
2.4845569133758545,7,6.554081502568754,-2.1255553165257357,0.5812247958671178,13.612887630593834
2.8336167335510254,0,0.6829893760048611,-0.43202369185423395,0.7529178581408709,19.32184111097761
2.8336167335510254,1,2.7067370405913227,-0.3115947763959845,0.751585872603655,17.2960699318641
2.8336167335510254,2,4.6748872423429955,-0.2814875474416493,0.7562445040226408,15.327697683418283
2.8336167335510254,3,6.720873891780443,-0.3040679690975521,0.8030891112524523,13.28260695525654
2.8336167335510254,4,0.6829893760048611,-2.2234038104477793,0.7340298562119058,19.444547409283015
2.8336167335510254,5,2.7067370405913227,-2.193296581493444,0.7232945966083922,17.431795480605174
2.8336167335510254,6,4.7416041983106005,-2.163189352658806,0.7612719042165255,15.410971112050957
2.8336167335510254,7,6.676395921371148,-2.1180285093470004,0.7037705827113553,13.49090324664965
3.24749493598938,0,0.8164232879400712,-0.4470773063314015,0.8871982370618458,19.188785620391002
3.24749493598938,1,2.840170952526533,-0.3266483908731521,0.8858662515246298,17.16293774706924
3.24749493598938,2,4.819440647411022,-0.28901435474008164,0.900993734572819,15.1833102963327
3.24749493598938,3,6.8431883119974835,-0.3040679690975521,0.9254035314694924,13.160324886696026
3.24749493598938,4,0.8275427803655644,-2.215877003149347,0.8787790860557179,19.300083593907015
3.24749493598938,5,2.8290514601010397,-2.1782429671359735,0.8465318820589509,17.308559044118475
3.24749493598938,6,4.852799124687501,-2.140608931002903,0.8747363792478001,15.297709009932081
3.24749493598938,7,6.798710340880865,-2.0879212805123624,0.8297359051143893,13.365383044925506
3.581787586212158,0,0.9498571998752814,-0.4546041135101368,1.020844268355855,19.055566263041463
3.581787586212158,1,2.973604864461743,-0.34170200523062255,1.020146630432186,17.02982359191837
3.581787586212158,2,4.941755066213416,-0.2965411619188169,1.0235395214170564,15.061164534876495
3.581787586212158,3,6.987741715650864,-0.3040679690975521,1.0699569351228726,13.015810500635137
3.581787586212158,4,0.9832156771517608,-2.215877003149347,1.0344519828419143,19.14544846366396
3.581787586212158,5,2.96248537203625,-2.155662545480071,0.9818628995549107,17.17334521018152
3.581787586212158,6,4.9862330366227114,-2.1180285093470004,1.01006739674376,15.16242867079697
3.581787586212158,7,6.932144252816075,-2.0578140515580268,0.966524260209559,13.22888704691357
4.000973224639893,0,1.1277690822197872,-0.4696577279873044,1.1993918787800566,18.87807400651554
4.000973224639893,1,3.1292777619552625,-0.3642824268865254,1.177448653483977,16.874654678534775
4.000973224639893,2,5.097427962999612,-0.2965411619188169,1.1792124182032528,14.905522130361554
4.000973224639893,3,7.154534106277199,-0.2965411619188169,1.2369190697437322,12.848888305511409
4.000973224639893,4,1.1500080677780966,-2.215877003149347,1.20124437346825,18.97978679379505
4.000973224639893,5,3.1292777619552625,-2.1330821238241677,1.1501768228561466,17.005037729456394
4.000973224639893,6,5.141905934116231,-2.08039447321393,1.1702247309176688,15.003033041183023
4.000973224639893,7,7.087817150309594,-2.035233629902124,1.12382628326135,13.071596760615119
4.366212844848633,0,1.2834419797133068,-0.46213092080856916,1.3552466311629523,18.722262393063655
4.366212844848633,1,3.273831166315966,-0.37180923418495776,1.322197883327789,16.730300832905797
4.366212844848633,2,5.253100860493132,-0.2965411619188169,1.3348853156967724,14.74988036871827
4.366212844848633,3,7.28796801821241,-0.2589071257857465,1.375558636715065,12.714668301051868
4.366212844848633,4,1.3056809652716161,-2.215877003149347,1.3569172709617696,18.825187251798962
4.366212844848633,5,3.273831166315966,-2.1029748948698326,1.297832272967471,16.85785357812067
4.366212844848633,6,5.275339846051441,-2.0427604372005566,1.3088642978565095,14.865681513239553
4.366212844848633,7,7.243490047803114,-2.0126532082462214,1.281128306313141,12.914306760223795
4.720405578613281,0,1.4391148772068263,-0.43202369185423395,1.5138041798616397,18.565912339872995
4.720405578613281,1,3.396145585825683,-0.3567556197077902,1.4454351687929687,16.607686653453246
4.720405578613281,2,5.386534772428342,-0.2814875474416493,1.4691656946177474,14.616176011420043
4.720405578613281,3,7.39916294458931,-0.1986926681164703,1.502010574479456,12.602403472091122
4.720405578613281,4,1.4502343689249964,-2.215877003149347,1.5014706746151498,18.68164649758949
4.720405578613281,5,3.407265078251176,-2.0728676660351946,1.434620628036295,16.72171141194337
4.720405578613281,6,5.408773757986651,-1.9900727865903185,1.4523236906516832,14.726312265518015
4.720405578613281,7,7.376923959738324,-2.005126401067486,1.41477433760715,12.781337199310808
5.038716077804565,0,1.5725487891420364,-0.38686284854242825,1.6546733057301808,18.431511630686533
5.038716077804565,1,3.5184600053354,-0.31912158357471976,1.5734083608906275,16.484629179354688
5.038716077804565,2,5.508849191938059,-0.2513803186070112,1.5951310170207813,14.493331011419604
5.038716077804565,3,7.499238379248041,-0.1234245957306323,1.627231879946272,12.501370914011646
5.038716077804565,4,1.5836682808602065,-2.215877003149347,1.63490458655036,18.54916129862697
5.038716077804565,5,3.540698990186386,-2.0578140515580268,1.56890100695727,16.587440682710554
5.038716077804565,6,5.542207669921861,-1.9449119432785127,1.5931928165202245,14.58802390753366
5.038716077804565,7,7.510357871673534,-1.9825459794115834,1.5501053551031099,12.646013168352637
5.402451515197754,0,1.7504606714865423,-0.3266483908731521,1.8424988066393233,18.252462433168283
5.402451515197754,1,3.663013409696103,-0.22879989695110836,1.7438598020309208,16.338588685826394
5.402451515197754,2,5.631163611447776,-0.17611224646056745,1.738748912509614,14.369915611594102
5.402451515197754,3,7.632672291183251,-0.040629716405453285,1.7842656371349872,12.367394447947461
5.402451515197754,4,1.7059827010772466,-2.193296581493444,1.7592858264347937,18.425026969523703
5.402451515197754,5,3.663013409696103,-2.0653408588564592,1.6914467945148468,16.467020486871064
5.402451515197754,6,5.653402596298762,-1.9298583288013451,1.7054020984927583,14.475814665611432
5.402451515197754,7,7.632672291183251,-1.92233152162261,1.6864380296416044,12.515836094176466
5.761569023132324,0,1.8727750902889362,-0.3040679690975521,1.9668800451543478,18.12977496432541
5.761569023132324,1,3.7519693505146945,-0.1535318248046646,1.8603863745007356,16.248756014164336
5.761569023132324,2,5.720119552266367,-0.08579055971725896,1.8655210171031604,14.280138151352103
5.761569023132324,3,7.732747724427336,-0.01052248745111809,1.8887717975959857,12.267256788511638
5.761569023132324,4,1.8171776274541473,-2.1481357381816384,1.8793017146354727,18.309274059372406
5.761569023132324,5,3.774208336073004,-2.08039447321393,1.8036560764713223,16.35861718744411
5.761569023132324,6,5.753478030957493,-1.9524387504572478,1.8079933654909401,14.379687245858232
5.761569023132324,7,7.732747724427336,-1.8470634494761664,1.811659333833956,12.405527871837357
6.090764999389648,0,1.983970016665837,-0.28901435474008164,2.0790893271108235,18.018348027986402
6.090764999389648,1,3.852044785173425,-0.08579055971725896,1.9812332677904518,16.14818310647304
6.090764999389648,2,5.797956001366789,-0.0029956802723828456,1.979158620346339,14.202044314577178
6.090764999389648,3,7.82170366595325,0.019584741383519996,1.982684548385552,12.178312081809677
6.090764999389648,4,1.9394920462565413,-2.0879212805123624,2.015634388486507,18.180796539779195
6.090764999389648,5,3.8854032624499046,-2.0653408588564592,1.9158653584277978,16.246410707510815
6.090764999389648,6,5.831314479350591,-1.9825459794115834,1.8914496890006673,14.306716532578019
